target_id	length	eff_length	est_counts	tpm
ENSDART00000159055.2	66	11.8235	0	0
ENSDART00000113547.3	903	699.677	0	0
ENSDART00000183757.1	63	12.6757	0	0
ENSDART00000180943.1	63	12.6757	0	0
ENSDART00000185656.1	66	11.8235	0	0
ENSDART00000170926.2	63	12.6757	0	0
ENSDART00000186681.1	66	11.8235	0	0
ENSDART00000182863.1	63	12.6757	0	0
ENSDART00000164894.2	66	11.8235	0	0
ENSDART00000164120.2	63	12.6757	0	0
ENSDART00000162352.2	60	12.1333	0	0
ENSDART00000191731.1	63	12.6757	0	0
ENSDART00000166454.2	57	13.4762	0	0
ENSDART00000167581.2	57	13.4762	0	0
ENSDART00000159473.2	63	12.6757	0	0
ENSDART00000182846.1	63	12.6757	0	0
ENSDART00000193507.1	66	11.8235	0	0
ENSDART00000193441.1	66	11.8235	0	0
ENSDART00000159092.2	63	12.6757	0	0
ENSDART00000162187.2	63	12.6757	0	0
ENSDART00000171126.2	60	12.1333	0	0
ENSDART00000184586.1	66	11.8235	0	0
ENSDART00000190235.1	66	11.8235	0	0
ENSDART00000190038.1	399	200.283	0	0
ENSDART00000167303.2	63	12.6757	0	0
ENSDART00000159979.2	60	12.1333	0	0
ENSDART00000165172.2	63	12.6757	0	0
ENSDART00000168126.2	57	13.4762	0	0
ENSDART00000171914.2	63	12.6757	0	0
ENSDART00000190775.1	66	11.8235	0	0
ENSDART00000159628.2	63	12.6757	0	0
ENSDART00000158978.2	907	703.677	0	0
ENSDART00000161459.2	60	12.1333	0	0
ENSDART00000170206.2	61	12.0303	0	0
ENSDART00000181827.1	63	12.6757	0	0
ENSDART00000161571.2	57	13.4762	0	0
ENSDART00000171681.2	60	12.1333	0	0
ENSDART00000162921.2	60	12.1333	0	0
ENSDART00000159011.2	63	12.6757	0	0
ENSDART00000170691.2	63	12.6757	0	0
ENSDART00000185019.1	66	11.8235	0	0
ENSDART00000193555.1	66	11.8235	0	0
ENSDART00000161763.2	63	12.6757	0	0
ENSDART00000192441.1	63	12.6757	0	0
ENSDART00000187002.1	896	692.677	0	0
ENSDART00000190928.1	66	11.8235	0	0
ENSDART00000166020.2	66	11.8235	0	0
ENSDART00000160505.2	60	12.1333	0	0
ENSDART00000191315.1	976	772.655	0	0
ENSDART00000170860.2	63	12.6757	0	0
ENSDART00000161136.2	63	12.6757	0	0
ENSDART00000161690.2	63	12.6757	0	0
ENSDART00000192804.1	63	12.6757	0	0
ENSDART00000166828.2	63	12.6757	0	0
ENSDART00000154123.2	849	645.697	0	0
ENSDART00000156878.3	1157	953.631	0	0
ENSDART00000156142.2	1978	1774.63	17	0.437292
ENSDART00000147009.2	822	618.697	597	44.0481
ENSDART00000155827.2	1161	957.631	29	1.38239
ENSDART00000154829.2	1305	1101.63	206	8.53614
ENSDART00000062130.6	1098	894.631	0	0
ENSDART00000155479.2	772	568.714	84	6.74242
ENSDART00000108694.4	4172	3968.63	517.223	5.94932
ENSDART00000162388.2	2689	2485.63	18.8823	0.346776
ENSDART00000170119.2	5202	4998.63	177.206	1.61829
ENSDART00000163370.3	2009	1805.63	18.4196	0.465673
ENSDART00000189331.1	910	706.677	65.9502	4.26015
ENSDART00000144959.3	790	586.697	185.57	14.4386
ENSDART00000147509.2	671	467.776	229.783	22.4239
ENSDART00000092479.5	678	474.762	488.647	46.9839
ENSDART00000169521.2	1111	907.631	49	2.46443
ENSDART00000181582.1	417	217.313	0	0
ENSDART00000149108.2	1677	1473.63	53.4745	1.65649
ENSDART00000192145.1	3575	3371.63	371.205	5.02579
ENSDART00000053045.5	3089	2885.63	3790.74	59.9671
ENSDART00000143599.2	696	492.747	414.581	38.4074
ENSDART00000168857.2	4172	3968.63	186.682	2.14729
ENSDART00000091955.5	4669	4465.63	94.6516	0.967555
ENSDART00000173716.2	2715	2511.63	31.3433	0.569664
ENSDART00000190811.1	4056	3852.63	2.17993	0.0258295
ENSDART00000039267.7	1029	825.631	292.591	16.1773
ENSDART00000131609.3	928	724.677	174.657	11.002
ENSDART00000135265.2	939	735.677	0	0
ENSDART00000123482.4	1615	1411.63	257.746	8.3349
ENSDART00000057528.5	1879	1675.63	233.597	6.36385
ENSDART00000171868.2	668	464.776	235.133	23.094
ENSDART00000166819.2	1580	1376.63	723.352	23.9863
ENSDART00000164984.2	640	436.871	0	0
ENSDART00000162589.2	633	429.924	38.5118	4.08915
ENSDART00000180692.1	2557	2353.63	248.439	4.8185
ENSDART00000081477.5	1577	1373.63	1014	33.6975
ENSDART00000169763.2	1124	920.631	6	0.297506
ENSDART00000146325.2	1157	953.631	0	0
ENSDART00000018533.8	1232	1028.63	15	0.665675
ENSDART00000013607.9	1791	1587.63	982.593	28.2523
ENSDART00000157155.2	2515	2311.63	1457.41	28.7801
ENSDART00000013814.8	1325	1121.63	3821	155.51
ENSDART00000133348.2	992	788.655	82	4.74632
ENSDART00000168251.2	800	596.697	0	0
ENSDART00000147715.2	1088	884.631	62.929	3.24728
ENSDART00000128486.3	641	437.858	0	0
ENSDART00000122108.3	6037	5833.63	816.081	6.38593
ENSDART00000136763.2	505	302.779	3	0.4523
ENSDART00000154124.2	944	740.677	47.0597	2.90035
ENSDART00000110781.7	3769	3565.63	459.72	5.88556
ENSDART00000155803.2	861	657.677	17.22	1.19522
ENSDART00000146728.3	1681	1477.63	93.1595	2.878
ENSDART00000171731.2	1022	818.631	0	0
ENSDART00000182840.1	843	639.697	219.456	15.6604
ENSDART00000017902.8	5192	4988.63	191	1.74776
ENSDART00000135940.4	3937	3733.63	151.186	1.84846
ENSDART00000163003.2	1665	1461.63	33.8143	1.05607
ENSDART00000150167.3	921	717.677	0	0
ENSDART00000115394.4	1290	1086.63	0	0
ENSDART00000136147.2	939	735.677	185.259	11.4954
ENSDART00000151004.2	1313	1109.63	429.331	17.6622
ENSDART00000133998.3	2129	1925.63	666.683	15.8044
ENSDART00000134574.3	725	521.747	0	0
ENSDART00000141998.2	961	757.655	27.3168	1.64584
ENSDART00000148606.2	3095	2891.63	0	0
ENSDART00000156352.2	7929	7725.63	1961.23	11.5885
ENSDART00000192212.1	5837	5633.63	427.499	3.464
ENSDART00000141746.3	664	460.776	7.35272	0.728431
ENSDART00000133948.2	462	260.619	44.2086	7.74338
ENSDART00000139551.2	797	593.697	0	0
ENSDART00000031625.9	2072	1868.63	124.754	3.04761
ENSDART00000192324.1	2886	2682.63	0	0
ENSDART00000191464.1	4218	4014.63	545.252	6.19986
ENSDART00000182369.1	2657	2453.63	48.4328	0.901075
ENSDART00000152597.2	1016	812.631	0	0
ENSDART00000016096.9	2892	2688.63	1925.26	32.688
ENSDART00000135044.2	4782	4578.63	1134	11.306
ENSDART00000173029.2	508	305.742	0	0
ENSDART00000111140.5	323	131.774	3277.15	1135.27
ENSDART00000173145.2	768	564.714	270.206	21.8422
ENSDART00000172953.2	436	235.514	1217.64	236.012
ENSDART00000142337.2	3051	2847.63	15	0.240457
ENSDART00000141271.2	234	64.665	0	0
ENSDART00000031727.5	1823	1619.63	17	0.479141
ENSDART00000148992.3	1256	1052.63	76.2638	3.30729
ENSDART00000149935.2	601	398.048	0	0
ENSDART00000149030.3	853	649.677	1.37969e-07	9.69427e-09
ENSDART00000149260.3	1826	1622.63	282.275	7.94114
ENSDART00000187916.1	4285	4081.63	497.938	5.56893
ENSDART00000037999.5	1607	1403.63	343.188	11.1612
ENSDART00000170614.2	4425	4221.63	217.886	2.35602
ENSDART00000144819.2	346	151.918	52	15.6252
ENSDART00000193627.1	1449	1245.63	366	13.4129
ENSDART00000143300.3	2077	1873.63	1838	44.7808
ENSDART00000134938.2	577	374.152	0	0
ENSDART00000066086.8	2062	1858.63	12	0.294726
ENSDART00000139036.2	605	402.024	189	21.4605
ENSDART00000144900.2	430	229.741	0	0
ENSDART00000154778.2	15627	15423.6	522.692	1.547
ENSDART00000155335.2	1010	806.631	9.13482	0.516959
ENSDART00000188706.1	12051	11847.6	0	0
ENSDART00000182622.1	11386	11182.6	5.34847e-05	2.18331e-07
ENSDART00000184483.1	11968	11764.6	209.173	0.811629
ENSDART00000181338.1	11324	11120.6	0	0
ENSDART00000152232.3	2148	1944.63	127.117	2.98398
ENSDART00000152493.2	2295	2091.63	280.526	6.12235
ENSDART00000065125.7	1982	1778.63	270.658	6.9465
ENSDART00000152234.2	716	512.747	29.6988	2.64403
ENSDART00000131454.2	321	130.052	0	0
ENSDART00000009315.11	1966	1762.63	0	0
ENSDART00000110696.3	1968	1764.63	0	0
ENSDART00000012627.6	1819	1615.63	0	0
ENSDART00000158599.2	884	680.677	0	0
ENSDART00000164965.2	849	645.697	85.7769	6.06418
ENSDART00000111374.4	948	744.677	727.176	44.5761
ENSDART00000054472.4	4633	4429.63	233.976	2.4112
ENSDART00000182810.1	3975	3771.63	0.00318292	3.85236e-05
ENSDART00000136014.2	650	446.831	0	0
ENSDART00000065956.4	528	325.476	0	0
ENSDART00000009912.7	1647	1443.63	0	0
ENSDART00000181589.1	2102	1898.63	0	0
ENSDART00000132083.3	2627	2423.63	7	0.131844
ENSDART00000132887.4	940	736.677	299.287	18.5456
ENSDART00000147429.3	780	576.697	0	0
ENSDART00000130234.4	552	349.283	74.6426	9.75528
ENSDART00000136528.4	2548	2344.63	2898	56.4227
ENSDART00000102075.6	2294	2090.63	296.974	6.48443
ENSDART00000131527.2	568	365.175	86.7378	10.8427
ENSDART00000193535.1	2495	2291.63	35.3627	0.704419
ENSDART00000099023.5	1857	1653.63	22	0.607316
ENSDART00000124704.3	2045	1841.63	0	0
ENSDART00000172128.2	5952	5748.63	42.8206	0.340031
ENSDART00000190331.1	6410	6206.63	180.118	1.32474
ENSDART00000163523.2	6288	6084.63	88.7027	0.665477
ENSDART00000152294.2	573	370.164	0	0
ENSDART00000060399.6	1827	1623.63	2740.71	77.0559
ENSDART00000152210.2	755	551.731	155.987	12.906
ENSDART00000173901.2	419	219.186	26.6615	5.55265
ENSDART00000166640.2	1217	1013.63	32	1.44112
ENSDART00000152011.3	7428	7224.63	45.2459	0.285887
ENSDART00000087817.6	2027	1823.63	13.6727	0.342253
ENSDART00000185404.1	396	197.466	0	0
ENSDART00000193191.1	549	346.293	0	0
ENSDART00000147783.2	828	624.697	0	0
ENSDART00000079003.6	778	574.697	0	0
ENSDART00000022042.10	6814	6610.63	730	5.04093
ENSDART00000191870.1	6804	6600.63	0	0
ENSDART00000160719.2	854	650.677	225.975	15.8535
ENSDART00000168583.2	1359	1155.63	502.025	19.8306
ENSDART00000141835.2	1852	1648.63	227.742	6.30594
ENSDART00000187816.1	882	678.677	0	0
ENSDART00000101928.6	642	438.858	0	0
ENSDART00000171183.2	5373	5169.63	343.26	3.03105
ENSDART00000159380.2	1029	825.631	47.6501	2.63456
ENSDART00000182081.1	5902	5698.63	0	0
ENSDART00000180565.1	6025	5821.63	0	0
ENSDART00000170387.2	2508	2304.63	0	0
ENSDART00000161553.2	6351	6147.63	552.899	4.10552
ENSDART00000125302.3	931	727.677	1751.5	109.875
ENSDART00000167748.2	8607	8403.63	35317.5	191.846
ENSDART00000048399.8	3571	3367.63	426.749	5.78467
ENSDART00000169613.3	3342	3138.63	173.273	2.52012
ENSDART00000136243.3	2660	2456.63	351.673	6.53476
ENSDART00000144690.2	594	391.084	0	0
ENSDART00000135470.2	1265	1061.63	0	0
ENSDART00000184882.1	1244	1040.63	34.4725	1.51219
ENSDART00000182342.1	5843	5639.63	48.9723	0.396397
ENSDART00000110923.4	3352	3148.63	1111.65	16.1167
ENSDART00000140631.2	494	291.914	0	0
ENSDART00000180289.1	7988	7784.63	1029.52	6.03707
ENSDART00000162711.2	2409	2205.63	64.9025	1.34326
ENSDART00000168964.2	2001	1797.63	68	1.72679
ENSDART00000129776.3	2055	1851.63	212.783	5.24582
ENSDART00000138593.2	1152	948.631	0.000153864	7.40405e-06
ENSDART00000135800.3	1913	1709.63	256.392	6.84593
ENSDART00000060731.5	2427	2223.63	0	0
ENSDART00000152447.3	1252	1048.63	0	0
ENSDART00000152314.2	1307	1103.63	0	0
ENSDART00000159007.2	3680	3476.63	0	0
ENSDART00000136034.2	535	332.376	77.0341	10.58
ENSDART00000027957.8	2008	1804.63	466.447	11.799
ENSDART00000190601.1	2067	1863.63	0	0
ENSDART00000192547.1	2539	2335.63	50.5188	0.987369
ENSDART00000147299.2	2721	2517.63	7	0.126922
ENSDART00000138393.2	801	597.697	0	0
ENSDART00000083665.6	2892	2688.63	0	0
ENSDART00000134337.2	797	593.697	105.297	8.09618
ENSDART00000145355.2	543	340.335	0	0
ENSDART00000077962.6	3076	2872.63	2211.81	35.1479
ENSDART00000132917.2	670	466.776	195.97	19.1651
ENSDART00000058777.5	1113	909.631	391.03	19.6235
ENSDART00000152758.2	1186	982.631	0	0
ENSDART00000153830.2	731	527.731	14	1.211
ENSDART00000137056.2	420	220.133	0	0
ENSDART00000079596.7	1775	1571.63	472	13.7095
ENSDART00000111246.4	1568	1364.63	0	0
ENSDART00000134073.3	2977	2773.63	740.473	12.1868
ENSDART00000148358.2	3165	2961.63	47.2601	0.72844
ENSDART00000146152.2	558	355.23	16	2.05609
ENSDART00000191927.1	2113	1909.63	0	0
ENSDART00000137572.3	781	577.697	284.154	22.4535
ENSDART00000066621.5	1214	1010.63	63	2.84563
ENSDART00000151915.2	5427	5223.63	22.5196	0.196797
ENSDART00000186814.1	7468	7264.63	174.783	1.09829
ENSDART00000151680.2	591	388.084	0	0
ENSDART00000151526.2	542	339.355	0	0
ENSDART00000130984.4	1091	887.631	30	1.54283
ENSDART00000159787.2	598	395.048	1885.61	217.888
ENSDART00000180531.1	3260	3056.63	1086.59	16.2276
ENSDART00000174340.2	6291	6087.63	279.649	2.09699
ENSDART00000174223.2	1766	1562.63	123.983	3.62191
ENSDART00000131113.3	4206	4002.63	94.6707	1.07969
ENSDART00000030566.8	1529	1325.63	53	1.82509
ENSDART00000021139.8	1486	1282.63	500.969	17.8295
ENSDART00000144356.2	690	486.762	6.03075	0.565568
ENSDART00000041549.4	2310	2106.63	559.657	12.1273
ENSDART00000172176.2	5134	4930.63	880.115	8.14831
ENSDART00000152224.4	2042	1838.63	207	5.13933
ENSDART00000150764.2	3091	2887.63	11.3282	0.17908
ENSDART00000045565.7	2342	2138.63	0	0
ENSDART00000137505.2	2146	1942.63	149	3.50128
ENSDART00000138769.3	838	634.697	2.48584	0.178787
ENSDART00000171527.2	2397	2193.63	22.5142	0.468514
ENSDART00000159066.2	1923	1719.63	0	0
ENSDART00000059230.7	798	594.697	1	0.0767599
ENSDART00000157782.2	1366	1162.63	0	0
ENSDART00000167074.2	1829	1625.63	0	0
ENSDART00000137135.3	1357	1153.63	45	1.78064
ENSDART00000179299.2	1566	1362.63	0	0
ENSDART00000135853.2	703	499.747	0	0
ENSDART00000101923.4	775	571.714	0	0
ENSDART00000140076.3	471	269.346	0	0
ENSDART00000005593.6	2918	2714.63	1305.61	21.955
ENSDART00000131927.2	862	658.677	37.3619	2.58932
ENSDART00000139702.3	792	588.697	105.328	8.16735
ENSDART00000112071.4	2179	1975.63	0	0
ENSDART00000110319.4	430	229.741	0	0
ENSDART00000124938.3	1166	962.631	31	1.47005
ENSDART00000105666.5	678	474.762	0	0
ENSDART00000145368.3	3871	3667.63	136.426	1.69802
ENSDART00000189704.1	3405	3201.63	0	0
ENSDART00000086984.8	3587	3383.63	9.64198	0.130081
ENSDART00000152133.2	538	335.366	19.0443	2.59226
ENSDART00000168105.3	1497	1293.63	26.3137	0.928542
ENSDART00000148872.3	3100	2896.63	24	0.378223
ENSDART00000078656.4	2771	2567.63	0	0
ENSDART00000153050.2	836	632.697	46.8	3.37661
ENSDART00000153055.2	4622	4418.63	360.373	3.72302
ENSDART00000153238.2	503	300.806	24.1985	3.67225
ENSDART00000178840.2	3780	3576.63	434.985	5.55176
ENSDART00000152812.2	1060	856.631	0	0
ENSDART00000145012.2	1174	970.631	25	1.17575
ENSDART00000109714.4	3000	2796.63	97.4761	1.59108
ENSDART00000099690.5	3364	3160.63	158.042	2.2826
ENSDART00000150005.4	2824	2620.63	319	5.55668
ENSDART00000170318.2	1063	859.631	0	0
ENSDART00000138581.2	2326	2122.63	40.8228	0.877927
ENSDART00000142160.2	716	512.747	0	0
ENSDART00000134963.2	714	510.747	8.17723	0.730854
ENSDART00000135782.2	494	291.914	0	0
ENSDART00000131747.2	487	285.045	12	1.92175
ENSDART00000099131.6	4652	4448.63	0	0
ENSDART00000078491.4	3131	2927.63	0	0
ENSDART00000124159.3	736	532.731	0	0
ENSDART00000164066.2	486	284.062	0	0
ENSDART00000183719.1	423	223.024	0	0
ENSDART00000031499.9	1874	1670.63	46	1.25692
ENSDART00000021177.8	2893	2689.63	544	9.23287
ENSDART00000143009.3	2478	2274.63	2475.15	49.6732
ENSDART00000149088.3	3170	2966.63	1156.86	17.8012
ENSDART00000102658.5	2608	2404.63	778.952	14.7874
ENSDART00000111063.5	2105	1901.63	20.0661	0.481689
ENSDART00000144172.2	852	648.677	1.46251	0.10292
ENSDART00000189225.1	2465	2261.63	478.175	9.65152
ENSDART00000156685.2	2579	2375.63	66.5221	1.27826
ENSDART00000049900.7	1355	1151.63	129.438	5.13072
ENSDART00000161054.2	615	411.962	36.5623	4.05142
ENSDART00000048046.5	3659	3455.63	1403.16	18.5357
ENSDART00000134042.2	690	486.762	0	0
ENSDART00000135068.3	690	486.762	0	0
ENSDART00000184943.1	6235	6031.63	582.246	4.40659
ENSDART00000098412.5	930	726.677	0	0
ENSDART00000055956.8	6262	6058.63	0	0
ENSDART00000142760.3	1264	1060.63	378.476	16.2894
ENSDART00000133259.3	775	571.714	0	0
ENSDART00000147598.3	818	614.697	0	0
ENSDART00000136929.3	1028	824.631	45.1914	2.50165
ENSDART00000146986.2	759	555.731	47.4165	3.89488
ENSDART00000143340.3	2989	2785.63	1151.18	18.8646
ENSDART00000188720.1	633	429.924	105.325	11.1833
ENSDART00000086985.6	1867	1663.63	6944.41	190.55
ENSDART00000073663.6	1693	1489.63	216.588	6.63722
ENSDART00000124128.3	1000	796.631	66.9035	3.83374
ENSDART00000158616.2	4279	4075.63	2120.04	23.7454
ENSDART00000114004.5	3684	3480.63	0.740334	0.00970958
ENSDART00000188223.1	3989	3785.63	26.4889	0.319415
ENSDART00000138116.3	1500	1296.63	898.567	31.6347
ENSDART00000051344.6	1378	1174.63	0.0126545	0.000491784
ENSDART00000156765.3	6035	5831.63	659.052	5.15893
ENSDART00000158444.2	1096	892.631	118.911	6.08106
ENSDART00000003508.9	1671	1467.63	0	0
ENSDART00000124221.3	774	570.714	0	0
ENSDART00000089506.6	2773	2569.63	2270	40.326
ENSDART00000137552.2	1815	1611.63	214	6.06148
ENSDART00000138082.2	511	308.649	0	0
ENSDART00000079215.6	2398	2194.63	127.795	2.65818
ENSDART00000007732.8	2668	2464.63	65	1.2039
ENSDART00000075187.4	1486	1282.63	0	0
ENSDART00000130680.5	1216	1012.63	348.793	15.7234
ENSDART00000171017.2	651	447.831	0	0
ENSDART00000137708.3	447	246.074	0	0
ENSDART00000139844.2	524	321.515	0	0
ENSDART00000132149.2	467	265.46	187.298	32.208
ENSDART00000174974.2	2814	2610.63	147.997	2.58784
ENSDART00000037553.7	2352	2148.63	0	0
ENSDART00000149595.2	587	384.084	3.30451	0.392746
ENSDART00000155832.2	5345	5141.63	119.567	1.06155
ENSDART00000131424.3	1497	1293.63	0	0
ENSDART00000023686.9	2135	1931.63	44.023	1.04037
ENSDART00000155088.2	887	683.677	0	0
ENSDART00000164646.2	1718	1514.63	2	0.0602773
ENSDART00000150600.2	3646	3442.63	0	0
ENSDART00000148920.2	1507	1303.63	326	11.4155
ENSDART00000082454.4	1800	1596.63	431	12.3226
ENSDART00000140119.2	761	557.731	0	0
ENSDART00000139385.3	2618	2414.63	14749	278.832
ENSDART00000186419.1	1271	1067.63	0	0
ENSDART00000126154.4	2705	2501.63	1626.92	29.6875
ENSDART00000141696.2	801	597.697	39.8949	3.04696
ENSDART00000136522.2	460	258.651	162.3	28.6441
ENSDART00000126897.3	1120	916.631	313.903	15.6326
ENSDART00000149746.2	699	495.747	94.0972	8.66456
ENSDART00000152603.2	3438	3234.63	614.439	8.6713
ENSDART00000190066.1	1971	1767.63	51.2271	1.32294
ENSDART00000155838.2	8327	8123.63	2432	13.6661
ENSDART00000032547.8	729	525.731	0	0
ENSDART00000148440.3	1927	1723.63	223.063	5.90763
ENSDART00000027829.10	3749	3545.63	6748.94	86.8905
ENSDART00000036797.9	1490	1286.63	941.805	33.4147
ENSDART00000171830.2	338	144.762	143.195	45.1549
ENSDART00000158914.2	1298	1094.63	125	5.21282
ENSDART00000128404.3	2021	1817.63	0	0
ENSDART00000156366.2	1235	1031.63	12	0.530991
ENSDART00000142636.2	831	627.697	0	0
ENSDART00000145222.2	379	181.645	0	0
ENSDART00000143435.2	465	263.524	8	1.3858
ENSDART00000004797.10	2143	1939.63	0	0
ENSDART00000183838.1	3962	3758.63	28.8674	0.350597
ENSDART00000188584.1	3592	3388.63	599.595	8.07726
ENSDART00000131712.2	594	391.084	0	0
ENSDART00000146649.3	3335	3131.63	0	0
ENSDART00000144207.3	551	348.283	0	0
ENSDART00000140053.3	1406	1202.63	0	0
ENSDART00000171675.2	835	631.697	87.5304	6.32529
ENSDART00000167001.2	1614	1410.63	2891.85	93.5821
ENSDART00000183618.1	848	644.697	0	0
ENSDART00000127015.3	12025	11821.6	1427.65	5.51283
ENSDART00000145273.2	1530	1326.63	185.597	6.38633
ENSDART00000006300.7	1694	1490.63	403.114	12.3449
ENSDART00000159935.2	1976	1772.63	233.338	6.00895
ENSDART00000141332.3	3804	3600.63	0	0
ENSDART00000137749.2	470	268.387	0	0
ENSDART00000100772.5	2029	1825.63	0	0
ENSDART00000180013.1	4514	4310.63	0.385627	0.00408373
ENSDART00000177914.2	4496	4292.63	74.8404	0.795871
ENSDART00000004333.10	3026	2822.63	168.944	2.73225
ENSDART00000124533.3	2486	2282.63	0	0
ENSDART00000180257.1	6674	6470.63	775.082	5.46803
ENSDART00000138653.4	439	238.406	0	0
ENSDART00000132647.4	736	532.731	0	0
ENSDART00000084102.6	3756	3552.63	25	0.321233
ENSDART00000066033.8	1727	1523.63	201.805	6.04619
ENSDART00000151766.3	3136	2932.63	122.99	1.91444
ENSDART00000017869.10	1992	1788.63	0	0
ENSDART00000142170.2	1234	1030.63	0	0
